StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q8,Q10,Q11_1,Q2,Q3,Q4,Q4_2_TEXT,Q1_2,Q1_3,Q1_4,Q1_7,Q9,Q9_7_TEXT,Q7
2023-04-26 11:20:02,2023-04-26 11:22:26,IP Address,104.38.39.164,100,143,True,2023-04-26 11:22:26,R_2vhWA96rzSGDauK,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,3,Yes,,Yes,"Rollers (hot dog, chicken, burger, etc)",3,1,2,4,,,Yes
2023-04-26 11:21:55,2023-04-26 11:22:29,IP Address,104.38.101.186,100,33,True,2023-04-26 11:22:29,R_2YY6CIyBnhbJhmL,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,Slushy machine and fruit bars,,,,,,,No
2023-04-26 11:23:50,2023-04-26 11:26:30,IP Address,172.56.216.123,100,160,True,2023-04-26 11:26:30,R_1ovTv0jfH7XoBAE,,,,,39.9206,-75.1826,qr,EN,Market West,Yes,5,Yes,,Yes,"Bacon and fruit roll ups ",2,1,4,3,"Vegetarian,Vegan,High Protein",,I didn't know you had sales
2023-04-26 11:24:47,2023-04-26 11:27:07,IP Address,104.28.78.141,100,140,True,2023-04-26 11:27:07,R_2D1RWltLsj9GMWR,,,,,40.2693,-76.8957,qr,EN,Market West,Yes,5,Yes,,Yes,"Bacon, fruit roll ups, icees like east >:-(",2,1,4,3,,,No
2023-04-26 11:31:32,2023-04-26 11:32:39,IP Address,104.38.103.240,100,66,True,2023-04-26 11:32:39,R_tQVZDSmO3CGNpct,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Not right now,,,,,,Halal,,Yes
2023-04-26 11:34:17,2023-04-26 11:35:25,IP Address,104.38.89.6,100,68,True,2023-04-26 11:35:26,R_2xP2kJNyWrgvsdL,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Not right now,,,,,,,,Yes
2023-04-26 11:21:50,2023-04-26 11:22:20,IP Address,136.22.13.82,100,29,True,2023-04-26 11:37:21,R_2axemGwLKOSbm8v,,,,,37.751,-97.822,qr,EN,Market West,Yes,4,Yes,,Not right now,,3,1,2,4,Low Sugar,,Yes
2023-04-26 11:34:04,2023-04-26 11:37:29,IP Address,104.38.40.167,100,205,True,2023-04-26 11:37:29,R_1JPJhzg5PZP6ge4,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Yes,"poptarts, peanut butter oreos, pocky, indomie goreng, rostisserie chicken",4,1,2,3,"High Protein,Low Sugar",,Yes
2023-04-26 11:37:58,2023-04-26 11:39:32,IP Address,172.56.216.230,100,94,True,2023-04-26 11:39:32,R_2AZHLtslZHOpq1I,,,,,39.9206,-75.1826,qr,EN,Provisions,No,4,Yes,,Yes,Met RX Bars,4,2,1,3,,,I didn't know you had sales
2023-04-26 11:38:27,2023-04-26 11:39:37,IP Address,66.71.9.116,100,70,True,2023-04-26 11:39:38,R_A7D4xEVc3mFHvZ7,,,,,40.4323,-75.1091,qr,EN,Provisions,Yes,4,Yes,,Yes,More fruits and veggies,4,1,3,2,Other,Gluten Free,I didn't know you had sales
2023-04-26 11:39:12,2023-04-26 11:40:01,IP Address,192.112.253.18,100,49,True,2023-04-26 11:40:02,R_2uqEtZ2deoKJcFK,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,4,Yes,,Yes,Airhead extremes,1,2,3,4,High Protein,,No
2023-04-26 11:39:43,2023-04-26 11:40:34,IP Address,174.198.208.189,100,51,True,2023-04-26 11:40:35,R_Y3mNWDJBBZAJl97,,,,,39.745,-75.0924,qr,EN,Provisions,Yes,4,Yes,,Not right now,,,,,,Low Sugar,,I didn't know you had sales
2023-04-26 11:41:24,2023-04-26 11:42:12,IP Address,104.38.68.206,100,48,True,2023-04-26 11:42:13,R_tQh614bVtV4I5J7,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,No,"More options like bigger bottles of juice and more fresh food ",,,,,,,High Protein,,No
2023-04-26 11:41:31,2023-04-26 11:42:17,IP Address,104.38.50.221,100,46,True,2023-04-26 11:42:17,R_24iJUMECQZt1Y2f,,,,,40.1005,-75.3709,qr,EN,Market West,Yes,4,No,More drinks and snacks,,,,,,,,,No
2023-04-26 11:40:13,2023-04-26 11:42:44,IP Address,104.38.125.152,100,151,True,2023-04-26 11:42:45,R_1Fn2SPXHQ3iWfwC,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Yes,Ice cream sandwiches,,,,,,,No
2023-04-26 11:44:04,2023-04-26 11:45:00,IP Address,107.77.202.93,100,55,True,2023-04-26 11:45:01,R_uqflzm8OTMK8VpL,,,,,39.2909,-76.6096,qr,EN,Provisions,Yes,3,Yes,,Not right now,,1,3,4,2,,,I didn't know you had sales
2023-04-26 11:45:23,2023-04-26 11:46:33,IP Address,174.203.141.142,100,70,True,2023-04-26 11:46:34,R_2Eo8HRrfapLDwAl,,,,,40.3177,-79.7223,qr,EN,Market West,Yes,5,Yes,,Yes,Warm food,1,3,4,2,,,I didn't know you had sales
2023-04-26 11:46:03,2023-04-26 11:46:34,IP Address,192.112.253.27,100,30,True,2023-04-26 11:46:34,R_1IilSx7ypRbSMtZ,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,2,3,4,1,,,Yes
2023-04-26 11:45:42,2023-04-26 11:47:07,IP Address,104.38.107.139,100,85,True,2023-04-26 11:47:08,R_2XmoEUYGmKfUDaT,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,"Takis, more halal frozen food options",4,3,1,2,Halal,,Yes
2023-04-26 11:46:14,2023-04-26 11:47:27,IP Address,130.203.70.185,100,72,True,2023-04-26 11:47:27,R_2Tuhq7TgGSP3FCZ,,,,,40.1809,-75.2156,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,High Protein,,No
2023-04-26 11:46:47,2023-04-26 11:48:33,IP Address,104.38.9.215,100,106,True,2023-04-26 11:48:34,R_3MRkcbgy5DVXOgk,,,,,40.7957,-77.8618,qr,EN,Market West,No,4,Yes,,Yes,"vanilla crunch ben & jerry’s ice cream, ",,,,,High Protein,,Yes
2023-04-26 11:46:21,2023-04-26 11:50:09,IP Address,104.38.106.81,100,227,True,2023-04-26 11:50:09,R_3qTDuDFTrmitbbB,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,No,I really like the ravioli but it is often sold out before I get there.,,,,,,,,,I didn't know you had sales
2023-04-26 11:50:34,2023-04-26 11:51:32,IP Address,192.112.253.24,100,58,True,2023-04-26 11:51:33,R_sGT1JvZSgrEOwed,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Yes,Protein bars that don’t have chocolate or peanuts,4,1,3,2,"Vegetarian,High Protein",,I didn't know you had sales
2023-04-26 11:52:25,2023-04-26 11:53:24,IP Address,104.38.0.68,100,59,True,2023-04-26 11:53:25,R_1LZ05M0DmqqxwKP,,,,,40.7957,-77.8618,qr,EN,Market Pollock,Yes,3,No,Snacks,,,,,,,High Protein,,I didn't know you had sales
2023-04-26 11:55:08,2023-04-26 11:56:10,IP Address,172.56.217.20,100,61,True,2023-04-26 11:56:10,R_2vYcF7OmY7bmE3V,,,,,39.981,-75.1699,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,High Protein,,I didn't know you had sales
2023-04-26 11:55:44,2023-04-26 11:57:05,IP Address,174.196.130.71,100,80,True,2023-04-26 11:57:05,R_2asipnm1hkEJyjF,,,,,38.8078,-77.0523,qr,EN,Market West,Yes,5,Yes,,Yes,Icecream,,,,,High Protein,,No
2023-04-26 11:57:44,2023-04-26 11:58:25,IP Address,192.112.253.19,100,40,True,2023-04-26 11:58:25,R_2w7aSatuoJ4Cdwd,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Not right now,,4,2,1,3,Other,Gluten free,No
2023-04-26 11:58:14,2023-04-26 11:58:45,IP Address,104.38.36.96,100,30,True,2023-04-26 11:58:45,R_3IaSDDHvdEScEJH,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,fit crunch,3,1,2,4,"Halal,Kosher,Vegan",,Yes
2023-04-26 11:58:13,2023-04-26 11:59:01,IP Address,104.38.89.58,100,48,True,2023-04-26 11:59:02,R_3enyFOwNPo79CmK,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,2,1,3,4,High Protein,,I didn't know you had sales
2023-04-26 11:58:25,2023-04-26 11:59:07,IP Address,174.203.140.26,100,41,True,2023-04-26 11:59:08,R_DAEaLcH0SXA0io9,,,,,40.3052,-79.5418,qr,EN,Market West,Yes,4,Yes,,Not right now,,4,1,3,2,High Protein,,No
2023-04-26 11:59:11,2023-04-26 11:59:31,IP Address,104.38.8.44,100,20,True,2023-04-26 11:59:32,R_3m4B3ffNBaw30dB,,,,,40.7957,-77.8618,qr,EN,The Mill Cafe,Yes,3,Yes,,Not right now,,2,1,3,4,Vegetarian,,Yes
2023-04-26 11:58:23,2023-04-26 11:59:34,IP Address,104.38.93.11,100,71,True,2023-04-26 11:59:34,R_2zO28HXKTIubA0O,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,More protein bars and muscle milkshake,3,2,4,1,High Protein,,No
2023-04-26 11:59:59,2023-04-26 12:00:30,IP Address,104.38.3.185,100,30,True,2023-04-26 12:00:30,R_3NPUrgjJ8lW3WxP,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-26 12:00:00,2023-04-26 12:00:31,IP Address,104.38.76.188,100,31,True,2023-04-26 12:00:32,R_3kBsGbIHnphaxPL,,,,,39.9843,-75.2266,qr,EN,Market West,Yes,5,Yes,,Not right now,,,,,,High Protein,,No
2023-04-26 12:00:36,2023-04-26 12:01:03,IP Address,130.203.64.181,100,27,True,2023-04-26 12:01:04,R_1hLK5NIy6zhDCsG,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,1,2,4,"High Protein,Low Sugar",,No
2023-04-26 12:01:47,2023-04-26 12:02:16,IP Address,104.38.107.215,100,28,True,2023-04-26 12:02:17,R_1kTDshtsR608HhJ,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,4,1,2,Halal,,No
2023-04-26 12:01:12,2023-04-26 12:02:44,IP Address,66.71.31.232,100,91,True,2023-04-26 12:02:44,R_2wzE9uPqtIc5af5,,,,,40.2039,-76.7286,qr,EN,Provisions,Yes,4,Yes,,Not right now,,4,1,2,3,"Halal,Vegetarian",,I didn't know you had sales
2023-04-26 12:02:17,2023-04-26 12:02:57,IP Address,104.38.36.69,100,39,True,2023-04-26 12:02:57,R_31dEMdlNxpd49us,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,2,3,1,"High Protein,Low Sugar",,I didn't know you had sales
2023-04-26 11:46:37,2023-04-26 11:48:07,IP Address,104.38.74.101,100,90,True,2023-04-26 12:03:07,R_3iKyRz1b35H1pQk,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,smaller brisk,,,,,,,No
2023-04-26 12:02:10,2023-04-26 12:03:10,IP Address,104.38.37.48,100,59,True,2023-04-26 12:03:11,R_3PzZ9Y2kiyMUs8t,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,No,Protein shakes other than the penn state branded ones,,,,,,,High Protein,,No
2023-04-26 12:05:21,2023-04-26 12:06:06,IP Address,66.71.61.35,100,45,True,2023-04-26 12:06:07,R_1FKFVYsqpSkZwd4,,,,,41.4019,-79.8313,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,,,No
2023-04-26 12:08:05,2023-04-26 12:09:06,IP Address,172.56.217.175,100,60,True,2023-04-26 12:09:06,R_33qWgYxwfwQGDF6,,,,,39.981,-75.1699,qr,EN,Provisions,No,5,Yes,,Yes,Red bull,4,1,2,3,High Protein,,I didn't know you had sales
2023-04-26 12:09:05,2023-04-26 12:09:51,IP Address,104.38.18.108,100,45,True,2023-04-26 12:09:52,R_2V8f6CDXVsGtq7l,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,2,1,4,"Halal,Kosher,Vegan",,No
2023-04-26 11:55:01,2023-04-26 11:55:48,IP Address,172.56.216.70,100,46,True,2023-04-26 12:10:49,R_27HYUqUOaq2YRIX,,,,,39.9206,-75.1826,qr,EN,Market West,Yes,4,Yes,,Not right now,,3,1,2,4,"High Protein,Low Sugar",,No
2023-04-26 12:14:32,2023-04-26 12:15:43,IP Address,66.71.103.179,100,70,True,2023-04-26 12:15:43,R_2PwhQ0MBdHq9ZhP,,,,,40.275,-76.8039,qr,EN,Provisions,Yes,5,Yes,,Not right now,,1,3,2,4,"High Protein,Low Sugar",,Yes
2023-04-26 12:01:11,2023-04-26 12:02:19,IP Address,104.38.39.193,100,68,True,2023-04-26 12:17:21,R_3LjsbnJmrYR5CeS,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,More international snacks,3,2,1,4,,,Yes
2023-04-26 12:16:50,2023-04-26 12:18:50,IP Address,104.38.18.87,100,119,True,2023-04-26 12:18:51,R_2uHsXISVdA65zsg,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Yes,Orange flavored Mountain Dew energy,4,1,2,3,,,No
2023-04-26 12:17:29,2023-04-26 12:18:58,IP Address,104.38.77.4,100,88,True,2023-04-26 12:18:58,R_1M5mcnUEsvg7PVg,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,Frozen food,2,4,3,1,Low Sugar,,Yes
2023-04-26 12:18:45,2023-04-26 12:19:34,IP Address,104.38.86.52,100,49,True,2023-04-26 12:19:34,R_216qoRRDrMWVpqJ,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Not right now,,,,,,Halal,,No
2023-04-26 12:20:16,2023-04-26 12:22:07,IP Address,104.38.114.121,100,110,True,2023-04-26 12:22:07,R_1IM1MKNLbVNkPik,,,,,39.9828,-75.8239,qr,EN,Market North,Yes,5,Yes,,Not right now,,2,3,1,4,,,No
2023-04-26 12:20:46,2023-04-26 12:22:19,IP Address,174.203.132.104,100,92,True,2023-04-26 12:22:20,R_1LS9G0iK1HFq9wv,,,,,40.3053,-78.954,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,1,3,2,"Vegetarian,High Protein,Low Sugar",,Yes
2023-04-26 12:22:51,2023-04-26 12:24:08,IP Address,104.38.106.212,100,76,True,2023-04-26 12:24:08,R_2zkAHVGyGkMRfbq,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,More hot foods like how north has the take away grill food,,,,,,,Yes
2023-04-26 12:25:56,2023-04-26 12:26:31,IP Address,66.71.20.90,100,34,True,2023-04-26 12:26:31,R_31gf4VsA7zqzjD5,,,,,40.5248,-80.1643,qr,EN,Provisions,Yes,5,Yes,,Yes,Protein shake,1,3,2,4,Halal,,I didn't know you had sales
2023-04-26 12:25:49,2023-04-26 12:26:36,IP Address,192.112.253.13,100,46,True,2023-04-26 12:26:37,R_3lSmFWMEZWQyHvb,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,5,Yes,,Not right now,,3,4,2,1,Halal,,No
2023-04-26 12:27:08,2023-04-26 12:27:58,IP Address,104.38.79.163,100,49,True,2023-04-26 12:27:58,R_2EEQOHH2mxbL1xG,,,,,39.9207,-75.2674,qr,EN,Market West,Yes,4,Yes,,Yes,Oikos,4,1,2,3,"High Protein,Low Sugar",,No
2023-04-26 12:27:15,2023-04-26 12:28:10,IP Address,104.38.101.112,100,55,True,2023-04-26 12:28:11,R_3ikYbN5ow8JeJZb,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,1,2,3,,,No
2023-04-26 12:27:20,2023-04-26 12:28:43,IP Address,172.58.204.246,100,83,True,2023-04-26 12:28:44,R_3fAAKhCpGmNq5SQ,,,,,39.9943,-75.1181,qr,EN,Provisions,Yes,5,Yes,,Not right now,,3,4,2,1,High Protein,,Yes
2023-04-26 11:19:46,2023-04-26 12:29:57,IP Address,104.39.195.191,100,4210,True,2023-04-26 12:29:57,R_2WYFBqbpSsoVmCg,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,more healthy options,4,3,1,2,"Vegetarian,High Protein",,I didn't know you had sales
2023-04-26 12:29:20,2023-04-26 12:30:38,IP Address,172.56.28.55,100,77,True,2023-04-26 12:30:38,R_vMPWSZL1Zig3fIR,,,,,39.9597,-75.1995,qr,EN,Market Pollock,No,4,Yes,,Yes,More healthy affordable options,3,1,2,4,"Vegetarian,Low Sugar",,No
2023-04-26 12:29:56,2023-04-26 12:31:17,IP Address,174.203.131.101,100,80,True,2023-04-26 12:31:17,R_1CygmSaXkXhvygb,,,,,40.3052,-79.5418,qr,EN,Market West,Yes,3,No,"Chcorooms, more drink options ",,,3,1,2,4,High Protein,,No
2023-04-26 12:29:59,2023-04-26 12:31:20,IP Address,104.38.25.116,100,80,True,2023-04-26 12:31:21,R_x5W1i14Cyrl2Ha9,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,1,2,4,High Protein,,Yes
2023-04-26 12:30:27,2023-04-26 12:31:47,IP Address,192.112.253.10,100,79,True,2023-04-26 12:31:48,R_2Ys5OWqdO0kAX7u,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,2,4,1,"High Protein,Low Sugar",,Yes
2023-04-26 12:31:15,2023-04-26 12:32:05,IP Address,104.38.99.150,100,50,True,2023-04-26 12:32:06,R_22FTK7NtPyZSbUx,,,,,40.7957,-77.8618,qr,EN,Market Pollock,No,4,Yes,,Not right now,,1,2,4,3,"Vegetarian,Low Sugar",,No
2023-04-26 12:32:22,2023-04-26 12:33:02,IP Address,66.71.33.243,100,39,True,2023-04-26 12:33:02,R_3NIg9CveSMp3d6Q,,,,,40.2039,-76.7286,qr,EN,Provisions,Yes,5,Yes,,Not right now,,3,1,2,4,"High Protein,Low Sugar",,I didn't know you had sales
2023-04-26 12:32:35,2023-04-26 12:33:10,IP Address,104.28.78.141,100,34,True,2023-04-26 12:33:10,R_21zh9qtt5HwD09Y,,,,,40.2693,-76.8957,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,Vegan,,Yes
2023-04-26 12:32:57,2023-04-26 12:34:16,IP Address,104.38.54.226,100,79,True,2023-04-26 12:34:16,R_1I4PQuaQqdQKOch,,,,,40.7957,-77.8618,qr,EN,Market East,Yes,5,Yes,,Yes,Real chicken nuggets,,,,,High Protein,,I didn't know you had sales
2023-04-26 12:35:01,2023-04-26 12:35:29,IP Address,174.203.140.187,100,28,True,2023-04-26 12:35:30,R_1GBKnSqAj89piCa,,,,,40.3052,-79.5418,qr,EN,Market West,No,5,Yes,,Yes,Noka,,,,,,,I didn't know you had sales
2023-04-19 12:39:58,2023-04-19 12:40:19,IP Address,66.71.122.141,56,20,False,2023-04-26 12:40:22,R_3nCwUiaFyOwPxzy,,,,,,,qr,EN,The Galley,Yes,5,Yes,,,,,,,,,,
2023-04-26 12:39:14,2023-04-26 12:40:51,IP Address,66.71.32.56,100,96,True,2023-04-26 12:40:51,R_2rvifYgwJcrp8xD,,,,,40.1281,-75.1074,qr,EN,Provisions,Yes,4,Yes,,Not right now,,2,3,1,4,Vegetarian,,Yes
2023-04-26 12:40:32,2023-04-26 12:41:47,IP Address,174.198.202.196,100,75,True,2023-04-26 12:41:47,R_3NKzv49ltCJ9KZW,,,,,39.934,-75.16,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,Low Sugar,,I didn't know you had sales
2023-04-26 12:41:04,2023-04-26 12:41:52,IP Address,104.38.75.123,100,48,True,2023-04-26 12:41:53,R_7WzmNPgtha9zdCx,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,4,Yes,,Not right now,,,,,,,,No
2023-04-19 12:46:22,2023-04-19 12:46:41,IP Address,75.102.73.166,56,18,False,2023-04-26 12:46:46,R_3ErJ9X3x49i5pWB,,,,,,,qr,EN,The Galley,Yes,5,Yes,,,,,,,,,,
2023-04-26 12:45:51,2023-04-26 12:47:15,IP Address,174.228.192.147,100,84,True,2023-04-26 12:47:15,R_27V6w00gJ9l729k,,,,,39.9458,-74.9042,qr,EN,Provisions,Yes,4,Yes,,Not right now,,4,2,3,1,High Protein,,No
2023-04-26 12:46:59,2023-04-26 12:47:36,IP Address,104.38.6.77,100,37,True,2023-04-26 12:47:36,R_1hLqSxQMBtGbWHD,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,3,2,1,4,High Protein,,No
2023-04-26 12:47:08,2023-04-26 12:48:06,IP Address,104.38.96.66,100,57,True,2023-04-26 12:48:07,R_OMSeCW66LTV2prP,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,"Coconut water ",4,3,1,2,,,I didn't know you had sales
2023-04-26 12:48:22,2023-04-26 12:48:58,IP Address,166.196.103.129,100,35,True,2023-04-26 12:48:59,R_3mlNZAMDcI3QTkk,,,,,39.952,-75.1814,qr,EN,Market West,Yes,5,Yes,,Not right now,,1,2,3,4,Low Sugar,,I didn't know you had sales
2023-04-26 12:45:28,2023-04-26 12:49:33,IP Address,104.38.84.130,100,245,True,2023-04-26 12:49:33,R_cA7CoF1fEDwEzzr,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,2,1,3,4,,,Yes
2023-04-26 12:49:52,2023-04-26 12:50:50,IP Address,104.38.104.184,100,57,True,2023-04-26 12:50:50,R_1r6uiNgNqMGO9lv,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Not right now,,4,1,3,2,"Vegetarian,Low Sugar",,I didn't know you had sales
2023-04-26 12:35:21,2023-04-26 12:35:59,IP Address,192.112.253.20,100,37,True,2023-04-26 12:51:00,R_1n3nJqkNMDGURp7,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,High Protein,,I didn't know you had sales
2023-04-26 12:49:14,2023-04-26 12:52:55,IP Address,104.38.11.128,100,220,True,2023-04-26 12:52:56,R_10YgYJdzVqX7E56,,,,,40.7957,-77.8618,qr,EN,Market West,Yes,5,Yes,,Yes,Sunscreen,,,,,"High Protein,Low Sugar",,Yes
2023-04-26 12:55:42,2023-04-26 12:56:45,IP Address,66.71.10.59,100,63,True,2023-04-26 12:56:46,R_30i5oIpVHEw3KXC,,,,,40.0008,-76.7697,qr,EN,Provisions,Yes,5,No,Peach iced tea,,,,,,,"Low Sugar,Other",Calories,I didn't know you had sales
2023-04-26 12:57:17,2023-04-26 12:58:04,IP Address,172.56.216.11,100,46,True,2023-04-26 12:58:04,R_1OpYvxMSgwjMM2O,,,,,39.9206,-75.1826,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,Halal,,No
2023-04-26 12:59:58,2023-04-26 13:00:34,IP Address,166.196.103.26,100,35,True,2023-04-26 13:00:34,R_2eOrI9pK46SqVGl,,,,,39.952,-75.1814,qr,EN,Cafe Metro,Yes,5,Yes,,Not right now,,,,,,"Halal,High Protein,Low Sugar",,No
2023-04-26 13:02:37,2023-04-26 13:03:21,IP Address,66.71.120.182,100,43,True,2023-04-26 13:03:21,R_AKAaLR8zGobWHRv,,,,,40.2039,-76.7286,qr,EN,Provisions,Yes,3,No,More drink options,,,1,4,2,3,,,No
2023-04-26 13:02:39,2023-04-26 13:03:46,IP Address,66.71.11.91,100,67,True,2023-04-26 13:03:47,R_1ozmom7tDu6Ufjw,,,,,40.5248,-80.1643,qr,EN,Provisions,Yes,5,Yes,,Yes,More drinks,,,,,Low Sugar,,I didn't know you had sales
2023-04-26 13:03:12,2023-04-26 13:03:55,IP Address,66.71.5.130,100,43,True,2023-04-26 13:03:56,R_1giPjn3WKaHqv26,,,,,40.4425,-75.8863,qr,EN,Provisions,Yes,5,Yes,,Yes,Protein,1,2,3,4,"Halal,High Protein,Low Sugar",,Yes
2023-04-26 13:07:48,2023-04-26 13:08:18,IP Address,66.71.29.206,100,30,True,2023-04-26 13:08:19,R_2Yyw165U0fGVo00,,,,,40.8103,-77.888,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,Halal,,Yes
2023-04-26 13:09:22,2023-04-26 13:09:45,IP Address,166.196.103.47,100,22,True,2023-04-26 13:09:45,R_p6iRdyKhPNl8psB,,,,,39.952,-75.1814,qr,EN,Blue Apple Cafe,Yes,5,Yes,,Not right now,,,,,,Kosher,,No
2023-04-26 13:10:45,2023-04-26 13:11:49,IP Address,172.58.203.109,100,63,True,2023-04-26 13:11:49,R_Y9SGvq02GlTFWzn,,,,,39.9945,-75.1648,qr,EN,Market North,Yes,5,No,"A turkey sandwich ",,,,,,,,,No
2023-04-26 13:11:24,2023-04-26 13:12:29,IP Address,15.181.147.51,100,65,True,2023-04-26 13:12:30,R_WxlUG1GnKD5Jltv,,,,,39.9528,-75.1646,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,,,Yes
2023-04-26 13:12:09,2023-04-26 13:12:53,IP Address,66.71.2.88,100,43,True,2023-04-26 13:12:54,R_42SmEAoY56wvorf,,,,,40.5248,-80.1643,qr,EN,Provisions,Yes,4,Yes,,Not right now,,2,3,1,4,"High Protein,Low Sugar",,I didn't know you had sales
2023-04-26 13:13:04,2023-04-26 13:13:36,IP Address,192.112.253.27,100,32,True,2023-04-26 13:13:37,R_2wgIdxHFaORPGpi,,,,,40.7957,-77.8618,qr,EN,Provisions,Yes,5,Yes,,Not right now,,2,3,1,4,Halal,,Yes
2023-04-26 13:13:50,2023-04-26 13:14:20,IP Address,172.56.216.187,100,30,True,2023-04-26 13:14:21,R_3HZxwogAzHYMtdm,,,,,39.9206,-75.1826,qr,EN,Provisions,Yes,5,Yes,,Not right now,,3,2,1,4,High Protein,,No
2023-04-26 13:18:21,2023-04-26 13:19:30,IP Address,174.198.209.135,100,68,True,2023-04-26 13:19:30,R_2QnP2S8y5AcxPkI,,,,,39.7505,-75.3323,qr,EN,Provisions,Yes,5,Yes,,Not right now,,4,3,1,2,High Protein,,No
2023-04-26 13:27:09,2023-04-26 13:27:36,IP Address,66.71.2.217,100,26,True,2023-04-26 13:27:37,R_2qr3wZoc1XmSYwV,,,,,40.8729,-80.2559,qr,EN,Provisions,Yes,5,Yes,,Not right now,,3,2,4,1,,,No
2023-04-26 13:30:03,2023-04-26 13:31:12,IP Address,66.71.32.117,100,68,True,2023-04-26 13:31:12,R_Qnbvf25TtKOQX4t,,,,,40.1281,-75.1074,qr,EN,Provisions,Yes,5,Yes,,Not right now,,2,1,4,3,"High Protein,Low Sugar",,No
2023-04-26 13:31:39,2023-04-26 13:32:58,IP Address,104.28.76.142,100,79,True,2023-04-26 13:32:59,R_1MHTOWrKAu0Oiv7,,,,,40.2693,-76.8957,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,"Vegetarian,Vegan",,Yes
2023-04-26 13:34:47,2023-04-26 13:41:08,IP Address,172.56.216.11,100,380,True,2023-04-26 13:41:09,R_vwbOVnTRxhelxO9,,,,,39.9206,-75.1826,qr,EN,Provisions,Yes,5,Yes,,Not right now,,1,2,3,4,High Protein,,No
2023-04-26 13:50:50,2023-04-26 13:51:51,IP Address,66.71.1.161,100,60,True,2023-04-26 13:51:52,R_2t4e9rHORm9xyHk,,,,,39.8771,-75.3235,qr,EN,Provisions,Yes,5,Yes,,Not right now,,,,,,High Protein,,No
